-5.19785 -1.66842 82.5183 
-5.07428 -1.68252 82.9307 
-4.94008 -1.70684 83.3204 
-4.77795 -1.72737 83.704 
-4.60018 -1.74908 84.0661 
-4.39972 -1.77087 84.4071 
-4.17859 -1.79494 84.7274 
-3.93523 -1.83215 85.0163 
-3.67141 -1.87068 85.2852 
-3.38972 -1.9031 85.5421 
-3.09288 -1.93699 85.7764 
-2.78047 -1.96979 85.9916 
-2.45685 -2.00111 86.1843 
-2.11537 -1.98128 86.3128 
-1.77851 -2.02045 86.4757 
-1.44114 -2.0596 86.6246 
-1.09868 -2.10009 86.7495 
-0.74679 -2.13817 86.8462 
-0.380885 -2.17395 86.9186 
-0.0142041 -2.21284 86.9953 
0.353064 -2.2573 87.0786 
0.711394 -2.30752 87.1612 
1.08275 -2.36569 87.2272 
1.47127 -2.42059 87.2756 
1.8639 -2.47159 87.3054 
2.27517 -2.51521 87.3343 
2.62559 -2.55815 87.3532 
3.01165 -2.6101 87.38 
3.47233 -2.68029 87.4156 
3.92531 -2.7425 87.4314 
4.39536 -2.80544 87.444 
4.88372 -2.87116 87.4504 
5.40225 -2.92664 87.4529 
5.91088 -2.99342 87.4546 
6.43617 -3.06575 87.4521 
6.97896 -3.14505 87.4483 
7.55043 -3.20369 87.4417 
8.16995 -3.27204 87.4399 
8.75417 -3.35727 87.4271 
9.40079 -3.44029 87.4264 
10.0448 -3.54979 87.4255 
10.6846 -3.65244 87.4069 
11.3587 -3.74949 87.3979 
12.0141 -3.8245 87.3528 
12.7278 -3.9294 87.3551 
13.4699 -4.03187 87.3699 
14.2289 -4.14652 87.3907 
15.0019 -4.25459 87.4117 
15.7713 -4.35328 87.4313 
16.5752 -4.45782 87.4537 
17.3741 -4.56233 87.4799 
18.1863 -4.67462 87.5169 
18.9803 -4.79068 87.5536 
19.7927 -4.91258 87.5821 
20.6141 -5.04056 87.6151 
21.4069 -5.16334 87.6354 
22.1953 -5.28574 87.6459 
22.9951 -5.41916 87.673 
23.798 -5.53841 87.6956 
24.5906 -5.65641 87.7209 
25.3794 -5.77518 87.7441 
26.1794 -5.89003 87.7697 
26.9744 -6.00146 87.7845 
27.7995 -6.13255 87.8142 
28.6141 -6.14904 87.8001 
29.3962 -6.26913 87.7941 
30.1912 -6.38038 87.7937 
30.9703 -6.48887 87.772 
31.7413 -6.60129 87.742 
32.5248 -6.71524 87.7071 
33.305 -6.8257 87.6611 
34.0738 -6.94059 87.61 
34.8514 -7.05248 87.5488 
35.6307 -7.16542 87.4845 
36.3866 -7.27944 87.4061 
37.1309 -7.39464 87.3165 
37.875 -7.51414 87.2227 
38.6052 -7.62859 87.1293 
39.3329 -7.73728 87.0301 
40.0493 -7.83466 86.9151 
40.7609 -7.93711 86.8013 
41.4616 -8.03588 86.6861 
42.1572 -8.13643 86.5717 
42.835 -8.22868 86.4609 
43.4868 -8.3185 86.348 
44.0813 -8.40171 86.2471 
44.6832 -8.4951 86.1542 
45.251 -8.58412 86.0649 
45.8266 -8.66317 85.9814 
46.4026 -8.77321 85.918 
46.9478 -8.84492 85.8588 
47.4593 -8.90636 85.8115 
47.9676 -8.97949 85.7801 
48.4826 -9.04926 85.7729 
49.0128 -9.12227 85.78 
49.5208 -9.18796 85.8044 
50.0361 -9.25511 85.8396 
50.5362 -9.32317 85.8963 
51.0853 -9.3859 85.9759 
51.5992 -9.44748 86.0885 
52.1212 -9.49093 86.2188 
52.611 -9.54711 86.3811 
53.072 -9.60659 86.5736 
67.2233 -8.03421 98.9066 
67.4398 -8.00902 98.4807 
67.6722 -7.96856 98.0977 
67.922 -7.91684 97.7029 
68.1968 -7.84266 97.3185 
68.497 -7.74683 96.9513 
68.8993 -7.56951 96.4964 
69.1917 -7.45269 96.1864 
69.5144 -7.31765 95.911 
69.8591 -7.16435 95.6409 
70.2075 -6.99637 95.3862 
70.5587 -6.82349 95.1409 
70.913 -6.63759 94.8873 
71.2592 -6.44749 94.6202 
71.6451 -6.25904 94.3627 
72.0284 -6.05869 94.1122 
72.425 -5.84553 93.8627 
72.7956 -5.65029 93.6021 
73.2051 -5.44186 93.3441 
73.6212 -5.23622 93.0752 
74.0388 -5.02534 92.7852 
74.4704 -4.809 92.4951 
74.9151 -4.58955 92.1892 
75.3517 -4.37458 91.8901 
75.8147 -4.14881 91.5727 
76.2807 -3.92898 91.2417 
76.7566 -3.69464 90.8927 
77.2444 -3.46109 90.5423 
77.7509 -3.2191 90.1891 
78.2501 -2.98306 89.8317 
78.7638 -2.73604 89.4717 
79.2812 -2.49842 89.1151 
79.8077 -2.24635 88.7487 
80.3505 -1.98939 88.3683 
80.9121 -1.72205 87.977 
81.48 -1.45317 87.586 
82.0491 -1.1722 87.197 
82.6254 -0.88387 86.8074 
83.2021 -0.596964 86.4111 
83.789 -0.30916 86.0084 
84.3929 -0.0137109 85.6002 
85.007 0.28367 85.1861 
85.6291 0.58751 84.7706 
86.2527 0.897167 84.3453 
86.8838 1.20776 83.921 
87.5125 1.51557 83.5034 
88.16 1.83726 83.0835 
88.8128 2.16519 82.6586 
89.4719 2.49512 82.2353 
90.1293 2.824 81.8085 
90.7791 3.14605 81.365 
91.4423 3.46815 80.9195 
92.1029 3.78661 80.4696 
92.7593 4.09558 80.0075 
93.4141 4.40295 79.5496 
94.0848 4.71692 79.0907 
94.7521 5.03916 78.6325 
95.4123 5.36393 78.1829 
96.0652 5.67806 77.7378 
96.7147 5.9881 77.2891 
97.3546 6.28719 76.8416 
97.9952 6.58419 76.3912 
98.6387 6.89324 75.9422 
99.2884 7.19941 75.4903 
99.9565 7.51893 75.0416 
100.588 7.83659 74.6038 
101.212 8.14597 74.1845 
101.843 8.4554 73.7548 
102.478 8.7447 73.3247 
103.124 9.0392 72.8977 
103.765 9.34292 72.4742 
104.405 9.64385 72.0566 
105.046 9.94808 71.6519 
105.684 10.2601 71.2512 
106.323 10.5658 70.8439 
106.956 10.8682 70.4388 
107.583 11.1682 70.0332 
108.215 11.469 69.6268 
108.839 11.7667 69.2193 
109.463 12.0713 68.8219 
110.099 12.3892 68.4369 
110.733 12.7013 68.0539 
111.378 13.0286 67.6631 
112.009 13.3603 67.2907 
112.646 13.6886 66.9239 
113.267 14.0143 66.5592 
113.909 14.3514 66.1873 
114.552 14.6874 65.8268 
115.208 15.029 65.4725 
115.864 15.3748 65.1285 
116.51 15.7166 64.7861 
117.165 16.0618 64.444 
117.829 16.4145 64.1059 
118.497 16.7707 63.7821 
119.165 17.1373 63.4646 
119.823 17.501 63.1403 
120.483 17.8733 62.8157 
121.143 18.2411 62.4969 
121.799 18.6124 62.1952 
122.462 18.9851 61.8994 
123.124 19.3589 61.5964 
123.792 19.7339 61.2937 
124.44 20.0907 60.9861 
125.12 20.4723 60.6863 
125.783 20.8446 60.3886 
126.438 21.2116 60.0845 
127.086 21.581 59.7931 
127.766 21.9634 59.517 
128.449 22.3459 59.2328 
129.13 22.7348 58.9527 
129.808 23.1368 58.6687 
130.503 23.5453 58.3957 
131.191 23.9428 58.1305 
131.869 24.3399 57.8609 
132.563 24.7595 57.5813 
133.259 25.1776 57.3297 
133.969 25.6039 57.0939 
134.657 26.0051 56.8556 
135.353 26.4338 56.6157 
136.034 26.8563 56.3781 
136.726 27.2895 56.1556 
137.436 27.7223 55.9218 
138.147 28.1415 55.6765 
138.876 28.5713 55.4437 
139.602 29.0091 55.2137 
140.297 29.4244 54.9743 
141.003 29.8509 54.7422 
141.713 30.2712 54.5013 
142.417 30.69 54.2562 
143.121 31.1066 54.0273 
143.826 31.5251 53.804 
144.528 31.9417 53.5774 
145.226 32.3595 53.351 
145.922 32.7818 53.1273 
146.62 33.206 52.91 
147.321 33.6223 52.6907 
148.015 34.0354 52.4713 
148.705 34.4522 52.2509 
149.385 34.8631 52.0369 
150.034 35.2445 51.8334 
150.701 35.6392 51.632 
151.354 36.0338 51.4293 
152.009 36.4354 51.2258 
152.669 36.8346 51.0173 
153.308 37.2209 50.8105 
153.927 37.6021 50.6155 
154.529 37.9765 50.4248 
155.122 38.3312 50.2435 
155.722 38.6852 50.0659 
156.307 39.0252 49.8865 
156.883 39.3719 49.7087 
157.459 39.715 49.53 
158.049 40.0593 49.3541 
158.593 40.3616 49.1798 
159.152 40.6581 49.016 
159.703 40.9778 48.8225 
160.274 41.3041 48.6338 
160.822 41.629 48.4397 
161.376 41.9456 48.2405 
161.939 42.2723 48.0333 
162.492 42.5731 47.8169 
163.031 42.8686 47.6013 
163.573 43.1741 47.3881 
164.108 43.4803 47.1774 
164.639 43.7866 46.9609 
165.18 44.0882 46.7421 
165.711 44.3901 46.5238 
166.237 44.6941 46.3027 
166.765 44.9967 46.0952 
167.302 45.2987 45.8828 
167.849 45.6095 45.6639 
168.405 45.9263 45.4493 
168.976 46.2553 45.243 
169.554 46.5849 45.0255 
170.119 46.9091 44.7995 
170.686 47.2416 44.5828 
171.246 47.5735 44.3831 
171.805 47.9022 44.1698 
172.365 48.2285 43.9457 
172.943 48.5638 43.7176 
173.521 48.8978 43.491 
174.1 49.2238 43.2724 
174.672 49.5589 43.0549 
175.241 49.8939 42.8352 
175.817 50.2249 42.6118 
176.381 50.5487 42.3975 
176.956 50.885 42.1859 
177.532 51.2194 41.9796 
178.104 51.5532 41.772 
178.664 51.8725 41.5684 
179.221 52.1921 41.3712 
179.786 52.5214 41.1865 
180.348 52.8527 40.9977 
180.891 53.1734 40.7968 
181.454 53.4872 40.6215 
181.997 53.7927 40.449 
182.514 54.1002 40.2739 
183.023 54.401 40.1025 
183.509 54.6819 39.9322 
183.988 54.9572 39.7904 
184.462 55.2087 39.6808 
184.899 55.4706 39.554 
185.318 55.7335 39.4367 
185.742 55.987 39.3462 
186.155 56.2423 39.2613 
186.555 56.5081 39.1899 
186.95 56.7685 39.1315 
187.333 57.0157 39.1022 
187.705 57.2768 39.0981 
188.066 57.539 39.1135 
188.424 57.798 39.1505 
188.765 58.0666 39.2163 
189.087 58.3295 39.3123 
189.405 58.5997 39.4313 
189.705 58.8663 39.5599 
189.999 59.1453 39.7085 
190.281 59.4229 39.8765 
190.553 59.7091 40.0702 
190.804 59.9907 40.2827 
191.033 60.2692 40.5116 
191.255 60.5351 40.7572 
191.454 60.7967 41.0125 
191.637 61.0594 41.2822 
191.802 61.3098 41.5643 
191.952 61.5737 41.869 
192.084 61.8338 42.1976 
192.2 62.0889 42.5504 
192.301 62.3399 42.9274 
192.391 62.5825 43.3143 
192.474 62.8347 43.7227 
192.544 63.0793 44.1457 
192.604 63.3325 44.5849 
192.658 63.5881 45.0388 
192.695 63.8105 45.4877 
192.737 64.0578 45.9609 
192.763 64.278 46.4556 
192.792 64.5105 46.9649 
192.82 64.7543 47.484 
192.845 65.0013 48.0154 
192.87 65.251 48.5678 
192.901 65.5108 49.1303 
192.923 65.7765 49.7144 
192.949 66.0568 50.3203 
192.984 66.3444 50.9397 
193.019 66.6384 51.58 
193.112 66.9727 52.2648 
193.161 67.3031 52.9496 
193.206 67.6441 53.6529 
193.344 68.0731 54.3828 
193.55 68.5563 55.1647 
193.617 68.9657 55.9305 
194.009 69.5946 56.8586 
194.056 69.959 57.6451 
194.112 70.3567 58.446 
194.164 70.7178 59.2453 
194.223 71.0851 60.0557 
194.539 71.6427 60.9587 
194.69 72.0824 61.7689 
194.844 72.565 62.6698 
194.913 72.9555 63.5271 
194.947 73.3164 64.3435 
194.973 73.6799 65.1548 
195.003 74.062 65.9813 
195.029 74.4621 66.7949 
195.042 74.8254 67.598 
195.067 75.1946 68.4148 
195.072 75.5301 69.2057 
195.079 75.8657 69.9988 
195.083 76.2048 70.801 
195.077 76.5289 71.5878 
195.073 76.8563 72.372 
195.12 77.245 73.1838 
195.129 77.5785 73.9761 
195.139 77.8946 74.7522 
195.148 78.2142 75.5149 
195.167 78.533 76.2719 
195.187 78.8624 77.0405 
195.207 79.2072 77.8219 
195.218 79.5365 78.593 
195.243 79.864 79.3494 
195.269 80.1905 80.0974 
195.285 80.5194 80.8498 
195.303 80.8531 81.6103 
195.315 81.1898 82.3709 
195.324 81.5186 83.1215 
195.335 81.8454 83.8653 
195.344 82.1635 84.6097 
195.35 82.4691 85.3559 
195.35 82.7655 86.1052 
195.35 83.068 86.848 
195.349 83.3714 87.5878 
195.344 83.6714 88.3284 
195.332 83.9603 89.0612 
195.324 84.2556 89.7862 
195.308 84.5704 90.5199 
195.292 84.8652 91.241 
195.265 85.1415 91.9417 
195.252 85.4212 92.633 
195.238 85.6888 93.3067 
195.22 85.9545 93.9804 
195.205 86.2125 94.6269 
195.194 86.4677 95.2625 
195.188 86.7266 95.8969 
195.182 86.9748 96.5073 
195.179 87.2217 97.1054 
195.179 87.4646 97.6877 
195.185 87.7004 98.2511 
195.194 87.9425 98.806 
195.204 88.1807 99.3466 
195.237 88.4063 99.879 
195.379 88.6015 100.383 
195.414 88.8177 100.881 
195.431 89.0257 101.361 
195.47 89.2191 101.825 
195.521 89.4261 102.251 
195.547 89.6105 102.685 
195.561 89.7876 103.106 
195.57 89.9643 103.506 
195.586 90.1182 103.894 
195.603 90.2839 104.259 
195.625 90.4471 104.605 
195.639 90.6004 104.937 
195.66 90.7488 105.25 
195.7 90.8864 105.545 
195.728 91.0171 105.819 
195.75 91.1398 106.072 
195.772 91.2542 106.299 
195.797 91.364 106.498 
195.82 91.4492 106.673 
195.837 91.5261 106.825 
195.849 91.5942 106.956 
195.856 91.6503 107.062 
195.865 91.692 107.146 
195.868 91.7388 107.208 
195.863 91.7836 107.259 
195.862 91.8172 107.302 
195.866 91.8239 107.344 
195.864 91.8382 107.37 
195.864 91.8432 107.386 
195.861 91.8453 107.391 
195.856 91.8467 107.386 
195.845 91.8581 107.377 
195.836 91.868 107.372 
195.831 91.8702 107.372 
195.824 91.8779 107.369 
195.818 91.8805 107.367 
195.825 91.8706 107.373 
195.815 91.886 107.374 
195.806 91.9019 107.378 
195.798 91.921 107.386 
195.796 91.9392 107.399 
195.795 91.9472 107.419 
195.794 91.9613 107.441 
195.782 91.9857 107.465 
195.773 92.0343 107.496 
195.777 92.0611 107.547 
195.79 92.0897 107.619 
195.797 92.1489 107.704 
195.81 92.2045 107.809 
195.828 92.2696 107.93 
195.845 92.3461 108.067 
195.87 92.4268 108.221 
195.901 92.5153 108.392 
195.931 92.6226 108.571 
195.976 92.725 108.76 
196.031 92.8375 108.962 
196.094 92.9443 109.174 
196.16 93.0722 109.386 
196.241 93.2075 109.601 
196.331 93.3542 109.816 
196.429 93.5131 110.038 
196.553 93.6716 110.259 
196.672 93.8504 110.485 
196.82 94.0272 110.697 
196.978 94.2135 110.906 
197.154 94.4056 111.106 
197.35 94.6096 111.296 
197.577 94.8066 111.449 
197.813 95.02 111.622 
198.065 95.2503 111.782 
198.333 95.4852 111.929 
198.619 95.7311 112.06 
198.935 95.9862 112.176 
199.28 96.2446 112.267 
199.656 96.5141 112.337 
200.054 96.7831 112.383 
200.469 97.0513 112.411 
200.888 97.3225 112.411 
201.321 97.596 112.39 
201.761 97.8575 112.341 
202.233 98.1263 112.278 
202.724 98.3997 112.202 
203.222 98.6795 112.101 
203.747 98.9702 111.985 
204.32 99.2884 111.894 
204.869 99.5805 111.764 
205.45 99.8976 111.633 
206.038 100.215 111.497 
206.642 100.534 111.354 
207.221 100.824 111.178 
207.847 101.159 111.016 
208.492 101.512 110.858 
209.15 101.852 110.691 
209.792 102.203 110.515 
210.414 102.514 110.331 
211.1 102.86 110.16 
211.779 103.223 109.977 
212.473 103.581 109.79 
213.194 103.972 109.608 
213.951 104.38 109.425 
214.694 104.772 109.235 
215.429 105.152 109.027 
216.177 105.541 108.814 
216.954 105.955 108.614 
217.709 106.352 108.393 
218.489 106.765 108.179 
219.264 107.164 107.95 
220.08 107.59 107.735 
220.907 108.021 107.523 
221.738 108.456 107.309 
222.584 108.896 107.095 
223.452 109.357 106.878 
224.319 109.819 106.65 
225.185 110.281 106.417 
226.061 110.748 106.174 
226.936 111.217 105.94 
227.827 111.691 105.71 
228.717 112.159 105.476 
229.652 112.665 105.254 
230.572 113.148 105.025 
231.519 113.669 104.803 
232.458 114.178 104.581 
233.404 114.68 104.364 
234.377 115.203 104.153 
235.332 115.711 103.943 
236.272 116.208 103.733 
237.21 116.706 103.526 
238.15 117.21 103.316 
239.085 117.721 103.115 
240.007 118.222 102.903 
240.945 118.718 102.685 
241.859 119.201 102.472 
242.771 119.675 102.261 
243.638 120.092 102.028 
244.517 120.512 101.804 
245.4 120.932 101.577 
246.36 121.471 101.388 
247.287 122.002 101.192 
248.169 122.457 100.975 
249.093 122.974 100.775 
250.003 123.507 100.489 
250.907 124.003 100.295 
251.821 124.504 100.119 
252.75 125.005 99.9424 
253.65 125.482 99.7519 
254.546 125.949 99.5515 
255.457 126.437 99.3569 
256.355 126.914 99.1415 
257.259 127.4 98.93 
258.155 127.87 98.7164 
259.053 128.34 98.5004 
259.952 128.822 98.281 
260.865 129.31 98.0586 
261.786 129.793 97.8279 
262.712 130.274 97.5926 
263.634 130.761 97.3553 
264.585 131.252 97.1328 
265.519 131.736 96.8967 
266.454 132.221 96.6573 
267.411 132.712 96.4184 
268.366 133.204 96.1798 
269.32 133.695 95.9384 
270.248 134.168 95.6875 
271.184 134.645 95.441 
272.106 135.122 95.1991 
273.023 135.596 94.941 
273.943 136.07 94.6826 
274.862 136.547 94.4345 
275.774 137.002 94.0714 
276.69 137.466 93.8211 
277.608 137.933 93.5769 
278.522 138.394 93.3298 
279.431 138.862 93.0973 
280.335 139.318 92.8538 
281.236 139.783 92.6209 
282.129 140.246 92.3952 
283.022 140.713 92.1709 
283.907 141.173 91.9546 
284.771 141.624 91.7386 
285.629 142.069 91.5153 
286.482 142.504 91.2945 
287.34 142.947 91.0775 
288.183 143.396 90.8758 
289.002 143.817 90.6678 
289.814 144.241 90.4636 
290.624 144.667 90.2758 
291.419 145.072 90.0858 
292.209 145.479 89.9062 
292.988 145.879 89.724 
293.742 146.252 89.5311 
294.511 146.651 89.3569 
295.266 147.043 89.1853 
296.007 147.421 89.0082 
296.718 147.781 88.8253 
297.405 148.132 88.6689 
298.055 148.302 88.3273 
298.702 148.639 88.1819 
299.332 148.969 88.04 
299.939 149.287 87.8977 
300.524 149.591 87.754 
301.094 149.803 87.5176 
301.65 150.082 87.3759 
302.183 150.354 87.2446 
302.704 150.621 87.1077 
303.207 150.878 86.9842 
303.682 151.12 86.8637 
304.14 151.36 86.7531 
304.578 151.586 86.656 
304.998 151.807 86.5673 
305.403 152.033 86.4809 
305.8 152.251 86.4168 
306.198 152.468 86.3623 
306.578 152.686 86.3302 
306.961 152.913 86.3085 
307.334 153.147 86.3083 
307.702 153.381 86.3288 
308.064 153.619 86.3596 
308.411 153.859 86.4144 
308.744 154.105 86.4917 
309.069 154.342 86.5871 
309.387 154.596 86.6889 
309.679 154.83 86.7876 
310.006 154.966 86.9214 
310.297 155.22 87.0651 
310.587 155.484 87.2254 
310.875 155.763 87.4057 
311.153 156.042 87.6115 
311.429 156.334 87.8366 
311.681 156.631 88.1042 
311.918 156.93 88.3995 
312.134 157.216 88.7246 
312.325 157.508 89.0975 
312.485 157.795 89.5032 
312.627 158.088 89.9284 
312.755 158.385 90.3752 
312.855 158.673 90.8577 
312.913 158.937 91.3653 
312.944 159.183 91.8812 
312.961 159.434 92.4317 
312.972 159.687 92.9862 
312.961 159.934 93.5508 
312.952 160.198 94.1428 
312.95 160.465 94.7486 
312.914 160.708 95.3229 
312.874 160.96 95.9032 
312.836 161.206 96.4749 
312.804 161.456 97.0587 
312.757 161.69 97.6407 
312.719 161.929 98.2471 
312.675 162.162 98.8592 
312.623 162.399 99.4763 
312.586 162.665 100.122 
312.557 162.945 100.79 
312.529 163.22 101.516 
312.504 163.502 102.199 
312.492 163.803 102.943 
312.471 164.108 103.663 
312.463 164.429 104.413 
312.482 164.766 105.169 
312.472 165.114 105.941 
312.48 165.473 106.742 
312.479 165.833 107.544 
312.487 166.213 108.374 
312.493 166.594 109.205 
312.494 166.973 110.023 
312.488 167.362 110.869 
312.49 167.748 111.704 
312.5 168.136 112.546 
312.513 168.526 113.394 
312.524 168.908 114.246 
312.531 169.284 115.09 
312.537 169.665 115.938 
312.539 170.036 116.778 
312.54 170.405 117.621 
312.529 170.758 118.45 
312.529 171.117 119.291 
312.534 171.5 120.149 
312.536 171.876 120.984 
312.536 172.243 121.822 
312.537 172.631 122.682 
312.526 173.008 123.531 
312.517 173.37 124.362 
312.495 173.72 125.196 
312.465 174.063 126 
312.442 174.418 126.831 
312.424 174.774 127.672 
312.407 175.134 128.501 
312.38 175.483 129.331 
312.363 175.828 130.144 
312.343 176.192 130.98 
312.324 176.549 131.81 
312.305 176.899 132.635 
312.282 177.235 133.452 
312.25 177.564 134.232 
312.261 177.926 135.049 
312.225 178.316 135.843 
312.232 178.671 136.656 
312.275 179.045 137.48 
312.291 179.404 138.289 
312.303 179.753 139.086 
312.324 180.106 139.893 
312.36 180.471 140.702 
312.4 180.843 141.507 
312.44 181.214 142.299 
312.488 181.581 143.092 
312.539 181.952 143.881 
312.589 182.311 144.671 
312.646 182.655 145.44 
312.81 182.948 146.151 
312.872 183.273 146.872 
312.93 183.59 147.569 
313.061 183.908 148.227 
313.105 184.217 148.892 
313.185 184.512 149.53 
313.242 184.806 150.151 
313.297 185.089 150.758 
313.333 185.348 151.347 
313.354 185.599 151.918 
313.349 185.836 152.484 
313.36 186.084 153.045 
313.415 186.419 153.567 
313.416 186.676 154.121 
313.405 186.907 154.671 
313.379 187.129 155.22 
313.352 187.356 155.762 
313.322 187.581 156.304 
313.285 187.807 156.846 
313.242 188.025 157.395 
313.207 188.243 157.943 
313.171 188.463 158.501 
313.131 188.689 159.063 
313.096 188.907 159.63 
313.057 189.123 160.197 
313.012 189.34 160.779 
312.966 189.557 161.362 
312.924 189.778 161.954 
312.885 190.005 162.558 
312.838 190.234 163.171 
312.793 190.469 163.801 
312.745 190.714 164.445 
312.692 190.97 165.106 
312.638 191.235 165.78 
312.586 191.496 166.451 
312.535 191.752 167.132 
312.482 192.02 167.816 
312.434 192.298 168.515 
312.395 192.607 169.287 
312.358 192.921 170.075 
312.317 193.22 170.835 
312.268 193.514 171.582 
312.225 193.818 172.34 
312.187 194.135 173.126 
312.156 194.459 173.941 
312.124 194.779 174.786 
312.109 195.105 175.64 
312.095 195.43 176.485 
312.093 195.763 177.338 
311.954 196.009 178.127 
312.01 196.384 179.007 
312.07 196.803 179.933 
312.137 197.238 180.855 
312.173 197.652 181.749 
312.217 198.077 182.68 
312.267 198.489 183.606 
312.297 198.87 184.514 
312.338 199.285 185.44 
312.365 199.684 186.372 
312.401 200.069 187.297 
312.454 200.5 188.249 
312.466 200.883 189.19 
312.472 201.254 190.119 
312.479 201.629 191.028 
312.483 201.996 191.943 
312.489 202.351 192.865 
312.503 202.753 193.81 
312.486 203.099 194.705 
312.474 203.458 195.621 
312.455 203.813 196.531 
312.441 204.148 197.431 
312.432 204.5 198.342 
312.419 204.862 199.261 
312.39 205.199 200.144 
312.38 205.546 201.051 
312.355 205.906 201.958 
312.289 206.202 202.803 
312.794 207.101 204.137 
312.708 206.911 204.285 
312.657 207.198 205.133 
312.616 207.521 206.017 
312.581 207.894 206.971 
312.543 208.245 207.881 
312.495 208.582 208.775 
312.446 208.918 209.667 
312.397 209.252 210.55 
312.37 209.586 211.427 
312.337 209.901 212.285 
312.297 210.228 213.165 
312.263 210.562 214.055 
312.239 210.912 214.956 
312.213 211.266 215.843 
312.181 211.588 216.697 
312.145 211.921 217.543 
312.126 212.256 218.395 
312.1 212.578 219.219 
312.074 212.923 220.066 
312.027 213.226 220.865 
311.991 213.533 221.666 
311.973 213.836 222.444 
311.948 214.116 223.2 
311.927 214.401 223.916 
311.893 214.67 224.623 
311.866 214.922 225.306 
311.845 215.173 225.988 
311.82 215.422 226.656 
311.789 215.657 227.295 
311.754 215.874 227.9 
311.721 216.09 228.492 
311.677 216.301 229.084 
311.652 216.513 229.66 
311.613 216.712 230.238 
311.573 216.901 230.798 
311.534 217.089 231.346 
311.483 217.269 231.875 
311.423 217.444 232.4 
311.352 217.603 232.907 
311.264 217.757 233.418 
311.162 217.896 233.919 
311.04 218.03 234.423 
310.886 218.15 234.931 
310.722 218.262 235.431 
310.544 218.356 235.918 
